City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description,Date
528,Shreveport,US,32.5251,-93.7502,46.45,81,0,6.91,clear sky,2022-11-27 08:06:28
529,Bara,NG,10.3744,10.7288,76.87,18,53,8.08,broken clouds,2022-11-27 08:06:28
530,Setermoen,NO,68.861,18.3486,32.43,79,99,7.34,overcast clouds,2022-11-27 08:06:29
531,Lashio,MM,22.9333,97.75,80.71,47,0,3.71,clear sky,2022-11-27 08:06:29
532,Chapais,CA,49.7834,-74.8492,32.63,98,100,8.1,overcast clouds,2022-11-27 08:06:30
533,Arlit,NE,18.7369,7.3853,73.83,18,100,2.59,overcast clouds,2022-11-27 08:03:17
534,Panama City,PA,8.9936,-79.5197,76.37,86,100,2.77,overcast clouds,2022-11-27 08:02:47
535,Emerald,AU,-23.5333,148.1667,71.35,85,86,12.19,light rain,2022-11-27 08:06:30
536,Vientiane,LA,17.9667,102.6,90.91,54,51,3.53,broken clouds,2022-11-27 08:06:31
537,Otane,NZ,-39.8833,176.6333,60.01,97,100,2.1,light rain,2022-11-27 08:06:32
538,Indi,IN,17.1667,75.9667,87.89,34,2,2.93,clear sky,2022-11-27 08:06:32
539,Ginir,ET,7.1333,40.7,66.22,60,97,9.04,light rain,2022-11-27 08:06:33
540,Olafsvik,IS,64.8945,-23.7142,39.83,86,100,24.43,overcast clouds,2022-11-27 08:06:33
541,Okhotsk,RU,59.3833,143.3,-3.55,83,91,21.65,overcast clouds,2022-11-27 08:06:34
542,Zhuhai,CN,22.2769,113.5678,78.85,94,40,10.36,scattered clouds,2022-11-27 08:06:34
543,Padang,ID,-0.9492,100.3543,87.85,69,80,5.64,broken clouds,2022-11-27 08:03:11
544,Quchan,IR,37.106,58.5095,62.47,32,7,14.47,clear sky,2022-11-27 08:07:35
545,Amarante Do Maranhao,BR,-5.5667,-46.7422,70.56,98,100,1.77,overcast clouds,2022-11-27 08:07:35
546,Toccoa,US,34.5773,-83.3324,53.24,97,100,6.91,overcast clouds,2022-11-27 08:07:36
547,Daru,PG,-9.0763,143.2092,82.2,77,100,4.25,overcast clouds,2022-11-27 08:07:37
548,Kayerkan,RU,69.3497,87.7602,-7.83,99,100,8.01,overcast clouds,2022-11-27 08:07:37
549,Belmonte,BR,-15.8631,-38.8828,75.29,92,100,12.03,overcast clouds,2022-11-27 08:07:38
550,Pontes E Lacerda,BR,-15.2261,-59.3353,67.55,46,19,2.17,few clouds,2022-11-27 08:07:38
551,Maragogi,BR,-9.0122,-35.2225,74.97,86,75,6.04,broken clouds,2022-11-27 08:07:38
552,Pedreiras,BR,-4.5688,-44.6003,73.38,96,100,0.98,overcast clouds,2022-11-27 08:07:39
553,Mushie,CD,-3.0167,16.9,74.61,88,100,0.63,overcast clouds,2022-11-27 08:07:40
554,Zemio,CF,5.0314,25.1361,86.32,40,97,1.23,overcast clouds,2022-11-27 08:07:40
555,Bermeo,ES,43.4209,-2.7215,55.6,55,100,9.19,overcast clouds,2022-11-27 08:07:40
556,Kiama,AU,-34.6833,150.8667,73.45,86,96,2.3,overcast clouds,2022-11-27 08:07:41
557,Altamira,BR,-3.2033,-52.2064,71.92,89,100,1.79,overcast clouds,2022-11-27 08:04:48
558,Sulangan,PH,11.1373,123.7228,84.33,67,35,11.81,scattered clouds,2022-11-27 08:07:42
559,Grootfontein,NA,-19.5667,18.1167,82.78,35,7,9.62,clear sky,2022-11-27 08:07:42
560,Basti,IN,26.8,82.7167,79.54,27,0,1.1,clear sky,2022-11-27 08:06:44
561,Yeppoon,AU,-23.1333,150.7333,82.18,68,98,15.39,overcast clouds,2022-11-27 08:07:43
562,Along,IN,28.1667,94.7667,79.52,29,0,1.79,clear sky,2022-11-27 08:07:44
563,Barbosa Ferraz,BR,-24.03,-52.0117,63.3,92,22,3.33,few clouds,2022-11-27 08:07:44
564,Asmar,AF,35.0333,71.3581,70.45,17,0,3.13,clear sky,2022-11-27 08:07:45
565,Kochki,RU,54.3358,80.4806,-8.39,81,87,3.94,overcast clouds,2022-11-27 08:07:45
566,Izumo,JP,35.3667,132.7667,55.18,73,15,6.46,few clouds,2022-11-27 08:02:53
567,Tabat,ID,-2.635,115.2274,83.39,81,100,3.11,light rain,2022-11-27 08:07:46
568,Cloquet,US,46.7216,-92.4594,35.19,91,100,1.01,overcast clouds,2022-11-27 08:07:47
569,Kawambwa,ZM,-9.7915,29.0791,72.16,72,98,3.38,light rain,2022-11-27 08:07:47
570,Nizhniy Baskunchak,RU,48.2198,46.8311,37.49,65,100,15.32,overcast clouds,2022-11-27 08:03:23
571,Khor,RU,47.8861,134.9464,16.2,78,100,4.74,overcast clouds,2022-11-27 08:07:48
572,Barcelos,PT,41.5388,-8.6151,51.94,68,100,6.51,overcast clouds,2022-11-27 08:07:48
573,Aksu,CN,41.1231,80.2644,46.13,19,0,13.42,clear sky,2022-11-27 08:07:49
574,Zeya,RU,53.75,127.2667,-1.08,97,100,1.88,overcast clouds,2022-11-27 08:07:50
575,Luanda,AO,-8.8368,13.2343,79.0,77,99,7.29,light rain,2022-11-27 08:07:50
576,Koroni,GR,36.8,21.95,60.08,60,100,15.14,overcast clouds,2022-11-27 08:07:51
577,Sarkand,KZ,45.41,79.9186,10.62,76,0,4.5,clear sky,2022-11-27 08:07:51
578,Chilca,PE,-12.5211,-76.7372,65.34,94,100,4.45,overcast clouds,2022-11-27 08:07:52
579,Champoton,MX,19.35,-90.7167,74.08,91,88,5.59,overcast clouds,2022-11-27 08:07:52
580,Ilhabela,BR,-23.7781,-45.3581,68.25,93,62,2.51,broken clouds,2022-11-27 08:07:53
581,Flic En Flac,MU,-20.2742,57.3631,82.96,55,27,7.31,scattered clouds,2022-11-27 08:07:53
582,Joshimath,IN,30.5667,79.5667,67.3,22,31,6.71,scattered clouds,2022-11-27 08:07:54
583,Mosetse,BW,-20.75,26.65,78.67,50,97,5.21,overcast clouds,2022-11-27 08:07:54
584,Vila,PT,42.0304,-8.1588,45.48,69,100,5.75,overcast clouds,2022-11-27 08:07:55
585,Saint-Louis,SN,16.3333,-15.0,74.53,14,0,9.89,clear sky,2022-11-27 08:07:55
586,Gberia Fotombu,SL,9.8833,-11.1667,66.7,45,91,0.74,overcast clouds,2022-11-27 08:07:56
587,Birr,IE,53.0914,-7.9133,46.96,90,70,9.69,broken clouds,2022-11-27 08:04:25
588,Las Lomas,PA,8.4333,-82.4,73.51,93,90,2.86,light rain,2022-11-27 08:07:56
589,Egvekinot,RU,66.3167,-179.1667,-6.48,94,91,4.74,overcast clouds,2022-11-27 08:08:57
590,Praia Da Vitoria,PT,38.7333,-27.0667,54.75,82,4,4.68,clear sky,2022-11-27 08:08:57
591,Baker City,US,44.7749,-117.8344,32.59,86,20,0.0,few clouds,2022-11-27 08:08:58
592,Sumter,US,28.7086,-82.0831,72.99,90,94,6.06,overcast clouds,2022-11-27 08:08:58
593,Lengshuijiang,CN,27.6881,111.4294,73.49,77,90,5.23,overcast clouds,2022-11-27 08:08:59
594,Assiniboia,CA,49.6334,-105.9845,32.85,76,72,15.88,broken clouds,2022-11-27 08:08:59
595,Esmeraldas,BR,-19.7625,-44.3139,65.26,93,4,2.95,clear sky,2022-11-27 08:09:00
596,San Nicolas,PH,18.1725,120.5953,85.91,74,40,5.75,scattered clouds,2022-11-27 08:09:00
597,Dzaoudzi,YT,-12.7887,45.2699,85.89,62,0,11.5,clear sky,2022-11-27 08:09:01
598,Namakkal,IN,11.2213,78.1652,83.55,64,69,2.51,broken clouds,2022-11-27 08:09:01
599,Galle,LK,6.0367,80.217,82.76,69,38,8.14,scattered clouds,2022-11-27 08:09:02
600,Benghazi,LY,32.1167,20.0667,62.44,72,62,21.94,moderate rain,2022-11-27 08:08:32
601,Isangel,VU,-19.55,169.2667,77.49,79,4,2.82,clear sky,2022-11-27 08:09:02
602,Palana,RU,59.1167,159.9667,27.9,77,100,6.6,overcast clouds,2022-11-27 08:09:03
603,Mato Verde,BR,-15.3972,-42.8664,67.26,96,100,1.77,overcast clouds,2022-11-27 08:09:04
604,Tual,ID,-5.6667,132.75,85.35,70,100,8.75,overcast clouds,2022-11-27 08:09:04
605,Formosa,AR,-26.1775,-58.1781,67.98,94,0,5.75,clear sky,2022-11-27 08:09:05
606,Lafia,NG,8.4833,8.5167,81.54,47,100,3.49,overcast clouds,2022-11-27 08:09:05
607,Nkhata Bay,MW,-11.6066,34.2907,83.66,51,6,9.69,clear sky,2022-11-27 08:09:06
608,Marzuq,YE,14.4,46.4667,75.65,30,22,8.14,few clouds,2022-11-27 08:09:06
609,Foshan,CN,23.0268,113.1315,74.95,81,97,11.3,overcast clouds,2022-11-27 08:09:07
610,Ode,NG,7.7899,5.7117,78.19,62,95,3.09,overcast clouds,2022-11-27 08:09:07
611,Buraydah,SA,26.326,43.975,77.77,28,84,3.31,broken clouds,2022-11-27 08:08:42
612,Caceres,ES,39.522,-6.3748,45.88,58,100,1.41,overcast clouds,2022-11-27 08:09:08
613,Moerai,PF,-22.4333,-151.3333,73.92,81,74,17.92,broken clouds,2022-11-27 08:09:08
614,Lethem,GY,3.3803,-59.7968,74.19,91,100,4.79,heavy intensity rain,2022-11-27 08:09:09
615,Bambanglipuro,ID,-7.95,110.2833,80.24,81,100,8.14,overcast clouds,2022-11-27 08:09:10
616,Rudnyy,KZ,52.9594,63.1206,-1.97,78,100,8.9,overcast clouds,2022-11-27 08:09:10
617,Panacan,PH,9.2463,118.4082,83.68,75,76,9.48,broken clouds,2022-11-27 08:09:11
618,Kuusamo,FI,65.9667,29.1833,21.24,93,75,6.91,broken clouds,2022-11-27 08:09:11
619,Tabon,PH,9.2388,117.9946,84.94,69,32,2.75,scattered clouds,2022-11-27 08:09:12
620,Santa Ana,US,33.7456,-117.8678,58.26,72,0,5.75,clear sky,2022-11-27 08:09:13
621,Aksarka,RU,66.5606,67.7975,2.5,89,97,10.09,overcast clouds,2022-11-27 08:09:13
622,Kijang,KR,35.2442,129.2139,58.21,48,100,2.51,overcast clouds,2022-11-27 08:09:14
623,Byron Bay,AU,-28.65,153.6167,71.71,87,100,10.07,overcast clouds,2022-11-27 08:09:15
624,Fuyang,CN,32.9,115.8167,69.44,58,81,4.47,broken clouds,2022-11-27 08:09:15
625,Keti Bandar,PK,24.1447,67.4497,82.04,44,0,9.31,clear sky,2022-11-27 08:09:16
626,Vesele,UA,47.0148,34.915,42.28,86,100,3.31,overcast clouds,2022-11-27 08:09:16
627,Kashan,IR,33.9831,51.4364,66.69,31,0,4.88,clear sky,2022-11-27 08:09:16
628,Waipawa,NZ,-41.4122,175.5153,52.38,96,100,2.68,overcast clouds,2022-11-27 08:09:17
629,Tonstad,NO,58.6626,6.7169,49.21,97,100,21.54,overcast clouds,2022-11-27 08:09:17
630,Gigmoto,PH,13.7796,124.39,82.24,69,60,10.25,broken clouds,2022-11-27 08:09:18
631,Ishigaki,JP,24.3448,124.1572,77.58,75,96,16.98,overcast clouds,2022-11-27 08:09:18
632,Broome,US,42.2506,-75.833,43.68,53,0,8.05,clear sky,2022-11-27 08:08:22
633,Tarazona,ES,41.9,-1.7333,31.82,45,100,1.79,overcast clouds,2022-11-27 08:09:19
634,Ust-Tsilma,RU,65.441,52.1498,-0.17,98,22,3.58,few clouds,2022-11-27 08:09:20
635,George,ZA,-33.963,22.4617,69.35,56,40,3.44,scattered clouds,2022-11-27 08:09:20
636,Preobrazheniye,RU,42.9019,133.9064,31.44,47,100,10.09,overcast clouds,2022-11-27 08:10:21
637,Brandfort,ZA,-28.7001,26.4597,70.7,51,0,9.66,clear sky,2022-11-27 08:10:22
638,Havoysund,NO,70.9963,24.6622,35.83,81,98,12.01,overcast clouds,2022-11-27 08:10:22
639,Baherden,TM,38.4362,57.4316,67.98,26,0,8.84,clear sky,2022-11-27 08:10:23
640,Tumaco,CO,1.7986,-78.8156,75.0,85,100,7.65,overcast clouds,2022-11-27 08:10:23
641,Port-Gentil,GA,-0.7193,8.7815,78.76,83,20,2.3,few clouds,2022-11-27 08:10:24
642,Maltahohe,NA,-24.8333,16.9833,80.19,14,0,17.92,clear sky,2022-11-27 08:10:24
643,La Rioja,ES,42.25,-2.5,24.58,32,100,5.97,overcast clouds,2022-11-27 08:10:25
644,Sergeyevka,KZ,53.88,67.4158,-0.89,78,0,5.12,clear sky,2022-11-27 08:10:25
645,Bandrele,YT,-12.9067,45.1914,85.75,62,0,11.5,clear sky,2022-11-27 08:10:26
646,Itamaraca,BR,-7.7478,-34.8256,78.85,81,100,7.4,overcast clouds,2022-11-27 08:10:26
647,Ler,SS,8.3018,30.1418,90.84,19,100,6.15,overcast clouds,2022-11-27 08:10:27
648,Pedasi,PA,7.5333,-80.0333,76.06,84,90,3.98,light rain,2022-11-27 08:10:27
649,Kimbe,PG,-5.5502,150.1429,79.56,85,100,1.74,overcast clouds,2022-11-27 08:10:28
650,Ranong,TH,9.9658,98.6348,82.08,78,100,4.94,overcast clouds,2022-11-27 08:10:28
651,Rongcheng,CN,30.634,117.8517,63.7,89,100,3.0,overcast clouds,2022-11-27 08:10:29
652,Mandan,US,46.8267,-100.8896,28.96,88,0,8.05,clear sky,2022-11-27 08:06:09
653,Lander,US,42.833,-108.7307,30.79,80,0,4.61,clear sky,2022-11-27 08:10:30
654,Narsaq,GL,60.9167,-46.05,29.21,96,100,1.68,light snow,2022-11-27 08:10:30
655,Lebyazhye,RU,55.2689,66.4947,3.07,61,0,7.7,clear sky,2022-11-27 08:10:31
656,Takahagi,JP,36.7167,140.7167,52.09,55,0,10.74,clear sky,2022-11-27 08:10:31
657,Edgewater,US,28.9889,-80.9023,73.54,93,100,7.52,overcast clouds,2022-11-27 08:10:32
658,Atasu,KZ,48.6814,71.6433,2.59,74,7,11.97,clear sky,2022-11-27 08:10:32
659,Ende,ID,-8.8432,121.6623,81.27,84,100,5.64,overcast clouds,2022-11-27 08:10:33
660,Beringovskiy,RU,63.05,179.3167,3.34,100,92,5.37,overcast clouds,2022-11-27 08:10:33
